Dataset,# Training,% Training,% Defect Training,%Defect Testing,Classifier,Balancing,FeatureSelection,TP,FP,TN,FN,Precision,Recall,ROC Area,Kappa
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,IBk,Under sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,NB,Under sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,RF,Over sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,IBk,Over sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,NB,Over sampling,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,RF,Smote,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,IBk,Smote,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,2,0.6677201394943331,0.06952831728415211,0.11446375860938013,NB,Smote,True,1.0,0.4154929577464789,0.5845070422535211,0.0,0.9698877169105138,1.0,0.7922535211267606,0.723599409416459
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,RF,No sampling,False,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.8845109837154563,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,IBk,No sampling,False,1.0,0.28,0.72,0.0,0.9748201438848921,1.0,0.8355728004730619,0.8248224551910718
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,NB,No sampling,False,0.99087410228941,0.31268817204301075,0.6873118279569892,0.00912589771059001,0.9717120622568093,0.99087410228941,0.8458686817877544,0.7510545853370459
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,RF,Under sampling,False,0.9891977145577907,0.2870967741935484,0.7129032258064516,0.01080228544220926,0.9739239987108493,0.9891977145577907,0.8483308534698251,0.7608035300840085
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,IBk,Under sampling,False,0.9906677776455184,0.27819354838709676,0.7218064516129032,0.00933222235448161,0.974748776088637,0.9906677776455184,0.8397839734900991,0.7747236077357733
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,NB,Under sampling,False,0.987501487918105,0.2864516129032258,0.7135483870967742,0.012498512081895013,0.9739375440244189,0.987501487918105,0.8541553339570856,0.752619687784332
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,RF,Over sampling,False,0.999523866206404,0.2812903225806452,0.7187096774193549,4.761337935960005E-4,0.9746952988972722,0.999523866206404,0.7929100606302629,0.82114608906768
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,IBk,Over sampling,False,0.999523866206404,0.2838709677419355,0.7161290322580646,4.761337935960005E-4,0.9744690727631427,0.999523866206404,0.7895899489692088,0.8192928043083663
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,NB,Over sampling,False,0.989326667460223,0.2886021505376344,0.7113978494623656,0.01067333253977701,0.9737941808240578,0.989326667460223,0.8288956383840633,0.7603977755158627
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,RF,Smote,False,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.8416246913769866,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,IBk,Smote,False,1.0,0.2793548387096774,0.7206451612903226,0.0,0.9748767043806208,1.0,0.8147927090092961,0.8252846989157312
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,NB,Smote,False,0.991429591715272,0.24129032258064517,0.7587096774193548,0.008570408284728008,0.9780413339596055,0.991429591715272,0.8658449518938478,0.8043087604655914
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,RF,No sampling,True,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.863225806451613,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,IBk,No sampling,True,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.863225806451613,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,NB,No sampling,True,1.0,0.2847311827956989,0.715268817204301,0.0,0.9744055673690315,1.0,0.863225806451613,0.8214231685467392
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,RF,Under sampling,True,1.0,0.28193548387096773,0.7180645161290322,0.0,0.9746505017692442,1.0,0.8611290322580645,0.8234338614083032
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,IBk,Under sampling,True,1.0,0.28025806451612906,0.719741935483871,0.0,0.9747975215242162,1.0,0.8605419354838709,0.8246374708552863
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,NB,Under sampling,True,1.0,0.27913978494623654,0.7208602150537634,0.0,0.9748955593377688,1.0,0.8604301075268818,0.8254387112720079
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,RF,Over sampling,True,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.863225806451613,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,IBk,Over sampling,True,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.863225806451613,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,NB,Over sampling,True,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.863225806451613,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,RF,Smote,True,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.863225806451613,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,IBk,Smote,True,1.0,0.2735483870967742,0.7264516129032258,0.0,0.9753860443515616,1.0,0.863225806451613,0.8294309835878424
BOOKKEEPER,3,0.7477183833116037,0.08445945945945946,0.04974160206718346,NB,Smote,True,1.0,0.2847311827956989,0.715268817204301,0.0,0.9744055673690315,1.0,0.863225806451613,0.8214231685467392
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,RF,No sampling,False,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8859595031034917,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,IBk,No sampling,False,0.9864674248435158,0.28256189451022606,0.7174381054897739,0.013532575156484176,0.9770782396088019,0.9864674248435158,0.8717845051176984,0.7439764800376805
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,NB,No sampling,False,0.9754327191513121,0.2676713311804808,0.7323286688195192,0.024567280848687884,0.978019387725036,0.9754327191513121,0.8719768169202184,0.6974227976553888
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,RF,Under sampling,False,0.981574539363484,0.2852529601722282,0.7147470398277718,0.018425460636515914,0.9767523466970787,0.981574539363484,0.8758868945078536,0.716138162443985
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,IBk,Under sampling,False,0.9790002644802962,0.271259418729817,0.728740581270183,0.020999735519703782,0.977810650887574,0.9790002644802962,0.8733961500133759,0.7126000918191517
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,NB,Under sampling,False,0.9746539716124482,0.2639038392536778,0.7360961607463222,0.025346028387551792,0.978305114742493,0.9746539716124482,0.873116089283394,0.6961870817677137
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,RF,Over sampling,False,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8769023103544843,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,IBk,Over sampling,False,0.9864674248435158,0.28256189451022606,0.7174381054897739,0.013532575156484176,0.9770782396088019,0.9864674248435158,0.867939766344422,0.7439764800376805
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,NB,Over sampling,False,0.9754327191513121,0.2658772874058127,0.7341227125941873,0.024567280848687884,0.9781634938409854,0.9754327191513121,0.8697700887747205,0.6986236843693673
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,RF,Smote,False,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8829319771292395,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,IBk,Smote,False,0.9864674248435158,0.28256189451022606,0.7174381054897739,0.013532575156484176,0.9770782396088019,0.9864674248435158,0.8706494082597377,0.7439764800376805
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,NB,Smote,False,0.9752270122542537,0.253318980983136,0.746681019016864,0.024772987745746274,0.979169125457335,0.9752270122542537,0.8772909539377138,0.7059773620859798
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,RF,No sampling,True,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8310010764262648,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,IBk,No sampling,True,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8310010764262648,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,NB,No sampling,True,1.0,0.34409759598134193,0.6559024040186581,0.0,0.972590602492283,1.0,0.8310010764262648,0.7789425077052743
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,RF,Under sampling,True,1.0,0.3425726587728741,0.657427341227126,0.0,0.9727087576374746,1.0,0.8298573735199138,0.7801049752805842
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,IBk,Under sampling,True,1.0,0.3416576964477933,0.6583423035522067,0.0,0.9727796645055058,1.0,0.8295371367061356,0.7808015293105018
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,NB,Under sampling,True,1.0,0.34104772156440616,0.6589522784355938,0.0,0.9728269414943038,1.0,0.829476139217797,0.7812655132565588
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,RF,Over sampling,True,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8310010764262648,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,IBk,Over sampling,True,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8310010764262648,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,NB,Over sampling,True,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8310010764262648,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,RF,Smote,True,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8310010764262648,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,IBk,Smote,True,1.0,0.3379978471474704,0.6620021528525296,0.0,0.9730633953847474,1.0,0.8310010764262648,0.7835808195965042
BOOKKEEPER,4,0.8007307842881378,0.07570078226857888,0.09593975114603798,NB,Smote,True,1.0,0.34409759598134193,0.6559024040186581,0.0,0.972590602492283,1.0,0.8310010764262648,0.7789425077052743
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,RF,No sampling,False,0.9946114577424844,0.2725040916530278,0.7274959083469722,0.005388542257515599,0.9768121997075413,0.9946114577424844,0.8943685405029553,0.7988307386940907
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,IBk,No sampling,False,0.981920022688599,0.24058919803600654,0.7594108019639935,0.01807997731140102,0.9792123311885739,0.981920022688599,0.887808021345757,0.7522954253881426
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,NB,No sampling,False,0.9737190395159766,0.22804146208401527,0.7719585379159847,0.026280960484023445,0.9801122847083452,0.9737190395159766,0.8853578041879836,0.7208920669715858
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,RF,Under sampling,False,0.9697426262053318,0.220949263502455,0.779050736497545,0.03025737379466818,0.9806413450680241,0.9697426262053318,0.8842754567020488,0.707356605835671
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,IBk,Under sampling,False,0.9689875212705615,0.21800327332242225,0.7819967266775777,0.031012478729438457,0.9808799253570659,0.9689875212705615,0.8815847438666979,0.7058751836978258
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,NB,Under sampling,False,0.9670306296086216,0.2149481723949809,0.7850518276050191,0.03296937039137833,0.9811053830475962,0.9670306296086216,0.8822685756908619,0.6992116562325117
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,RF,Over sampling,False,0.9934770277935338,0.27086743044189854,0.7291325695581015,0.0065229722064662505,0.9769225406121453,0.9934770277935338,0.8328665626772547,0.7934815731886635
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,IBk,Over sampling,False,0.981069200226886,0.2397708674304419,0.7602291325695582,0.018930799773114012,0.9792639773531493,0.981069200226886,0.8569455012356189,0.7485718865815052
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,NB,Over sampling,False,0.9731518245415012,0.22749590834697217,0.7725040916530278,0.026848175458498772,0.9801475839085932,0.9731518245415012,0.8717923382037078,0.7186209784723879
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,RF,Smote,False,0.9938315371525809,0.2725040916530278,0.7274959083469722,0.006168462847419172,0.976794425087108,0.9938315371525809,0.894752292532536,0.7943555142479506
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,IBk,Smote,False,0.9815300623936472,0.24018003273322422,0.7598199672667758,0.018469937606352807,0.9792388767065148,0.9815300623936472,0.8885776649356244,0.7506069454402648
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,NB,Smote,False,0.973435432028739,0.22667757774140754,0.7733224222585925,0.026564567971261107,0.9802232323472715,0.973435432028739,0.8854819050274391,0.7204614184934949
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,RF,No sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,IBk,No sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,NB,No sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,RF,Under sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,IBk,Under sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,NB,Under sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,RF,Over sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,IBk,Over sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,NB,Over sampling,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,RF,Smote,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,IBk,Smote,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,5,0.8409789288849868,0.07973378572360694,0.07625948930296757,NB,Smote,True,1.0,0.3117839607201309,0.6882160392798691,0.0,0.9736969278564032,1.0,0.8441080196399345,0.8024768441953477
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,RF,No sampling,False,0.9992253143436028,0.3333333333333333,0.6666666666666666,7.746856563971158E-4,0.972114325468143,0.9992253143436028,0.865204675138529,0.7817632217682136
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,IBk,No sampling,False,0.994279244383529,0.3270963270963271,0.6729036729036729,0.005720755616471009,0.9724893629422393,0.994279244383529,0.8322973941381664,0.7573714553434489
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,NB,No sampling,False,0.9896311304451463,0.3531993531993532,0.6468006468006468,0.010368869554853704,0.9702239532619279,0.9896311304451463,0.7944196689205926,0.7121370963853916
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,RF,Under sampling,False,0.9857577021631607,0.3425155925155925,0.6574844074844075,0.014242297836839283,0.9709883337001981,0.9857577021631607,0.8027387178529095,0.6998143196481573
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,IBk,Under sampling,False,0.9840653119599547,0.3361053361053361,0.6638946638946639,0.01593468804004529,0.9714682385608227,0.9840653119599547,0.799633820102207,0.6959192154374015
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,NB,Under sampling,False,0.9830661661005502,0.3381843381843382,0.6618156618156619,0.016933833899449774,0.9712684846284431,0.9830661661005502,0.7958180025473393,0.689385069878709
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,RF,Over sampling,False,0.9990465407305882,0.3333333333333333,0.6666666666666666,9.534592694118348E-4,0.9721094746607909,0.9990465407305882,0.8073678804564925,0.7806825332761098
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,IBk,Over sampling,False,0.9936237411358083,0.3267498267498268,0.6732501732501732,0.006376258864191645,0.9725000729054271,0.9936237411358083,0.803744101327678,0.7539037142677396
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,NB,Over sampling,False,0.988419442623602,0.3388773388773389,0.6611226611226612,0.011580557376397911,0.9713627579206278,0.988419442623602,0.7933205284972165,0.7163980388959914
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,RF,Smote,False,0.9995232703652941,0.3354123354123354,0.6645876645876646,4.767296347059174E-4,0.9719534102103494,0.9995232703652941,0.8639218743205395,0.781998322452062
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,IBk,Smote,False,0.9943686311900364,0.32813582813582814,0.6718641718641719,0.005631368809963649,0.97240675990676,0.9943686311900364,0.8316785882112739,0.7571094860475892
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,NB,Smote,False,0.9895516755060286,0.3229383229383229,0.6770616770616771,0.010448324493971357,0.9727033095772722,0.9895516755060286,0.823713556923735,0.7342005614184058
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,RF,No sampling,True,1.0,0.3354123354123354,0.6645876645876646,0.0,0.9719664060237475,1.0,0.8322938322938322,0.7849013424108165
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,IBk,No sampling,True,1.0,0.3354123354123354,0.6645876645876646,0.0,0.9719664060237475,1.0,0.8322938322938322,0.7849013424108165
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,NB,No sampling,True,1.0,0.33587433587433585,0.6641256641256641,0.0,0.9719288761897407,1.0,0.8322938322938322,0.7845513390745661
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,RF,Under sampling,True,1.0,0.33575883575883575,0.6642411642411642,0.0,0.9719382583765312,1.0,0.8322072072072072,0.78463885627607
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,IBk,Under sampling,True,1.0,0.3356895356895357,0.6643104643104644,0.0,0.9719438877755511,1.0,0.8321829521829521,0.7846913613586078
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,NB,Under sampling,True,1.0,0.33564333564333565,0.6643566643566644,0.0,0.971947640744459,1.0,0.8321783321783321,0.7847263625645857
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,RF,Over sampling,True,1.0,0.3354123354123354,0.6645876645876646,0.0,0.9719664060237475,1.0,0.8322938322938322,0.7849013424108165
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,IBk,Over sampling,True,1.0,0.3354123354123354,0.6645876645876646,0.0,0.9719664060237475,1.0,0.8322938322938322,0.7849013424108165
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,NB,Over sampling,True,1.0,0.3354123354123354,0.6645876645876646,0.0,0.9719664060237475,1.0,0.8322938322938322,0.7849013424108165
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,RF,Smote,True,1.0,0.3354123354123354,0.6645876645876646,0.0,0.9719664060237475,1.0,0.8322938322938322,0.7849013424108165
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,IBk,Smote,True,1.0,0.3354123354123354,0.6645876645876646,0.0,0.9719664060237475,1.0,0.8322938322938322,0.7849013424108165
BOOKKEEPER,6,0.8548243351001454,0.07918129938542581,0.09273021001615508,NB,Smote,True,1.0,0.33587433587433585,0.6641256641256641,0.0,0.9719288761897407,1.0,0.8322938322938322,0.7845513390745661
